(p1, p2, p3, p4)    X          A          B          C          D          E
(5, 5, 10, 80) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -2598.179475
(5, 5, 10, 80) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -2676.219115
(5, 5, 10, 80) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -2813.795315
(5, 5, 10, 80) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -2921.080185
(5, 5, 10, 80) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -3051.068765
(5, 5, 10, 80) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -3133.79728
(5, 5, 10, 80) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -3269.217115
(5, 5, 10, 80) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -3386.578035
(5, 5, 10, 80) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -3522.51959
(5, 5, 10, 80) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -3691.474335
(5, 5, 10, 80) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -3819.7407350000003
(5, 5, 10, 80) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -3932.997605
(5, 5, 10, 80) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -4122.33793
(5, 5, 10, 80) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -4257.06422
(5, 5, 10, 80) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -4404.784320000001
(5, 5, 10, 80) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -4559.3977749999995
(5, 5, 10, 80) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -4752.3519750000005
(5, 5, 10, 80) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -4972.806059999999
(5, 5, 10, 80) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -5111.33431
(5, 5, 10, 80) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -5153.999234999999
(5, 5, 10, 80) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -5565.191765
(5, 5, 10, 80) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -5718.26074
(5, 5, 10, 80) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -5722.52288
(5, 5, 10, 80) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -6283.776865
(5, 5, 15, 75) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -281.57423000000006
(5, 5, 15, 75) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -353.14563999999996
(5, 5, 15, 75) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -427.57462
(5, 5, 15, 75) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -479.10812000000004
(5, 5, 15, 75) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -536.75403
(5, 5, 15, 75) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -584.663105
(5, 5, 15, 75) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -607.0145
(5, 5, 15, 75) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -628.63868
(5, 5, 15, 75) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -651.93458
(5, 5, 15, 75) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -674.09696
(5, 5, 15, 75) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -696.9902500000001
(5, 5, 15, 75) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -710.732865
(5, 5, 15, 75) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -748.3412599999999
(5, 5, 15, 75) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -751.6518550000001
(5, 5, 15, 75) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -789.4528250000001
(5, 5, 15, 75) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -832.55892
(5, 5, 15, 75) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -864.444755
(5, 5, 15, 75) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -885.840355
(5, 5, 15, 75) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -930.8638
(5, 5, 15, 75) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -989.965365
(5, 5, 15, 75) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1027.5227399999999
(5, 5, 15, 75) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1066.16062
(5, 5, 15, 75) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1113.80526
(5, 5, 15, 75) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1143.84517
(5, 5, 15, 75) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1184.6653099999999
(5, 5, 15, 75) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1215.091645
(5, 5, 15, 75) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1262.217065
(5, 5, 15, 75) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1302.140215
(5, 5, 15, 75) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1331.988425
(5, 5, 15, 75) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -1383.84241
(5, 5, 15, 75) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -1430.259665
(5, 5, 15, 75) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -1453.05384
(5, 5, 15, 75) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -1516.504905
(5, 5, 15, 75) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -1538.2423999999999
(5, 5, 15, 75) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -1570.303245
(5, 5, 15, 75) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -1604.537505
(5, 5, 15, 75) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -1662.41007
(5, 5, 15, 75) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -1699.708975
(5, 5, 15, 75) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -1749.9421849999999
(5, 5, 15, 75) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -1778.8024299999997
(5, 5, 15, 75) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -1822.245985
(5, 5, 15, 75) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -1835.044025
(5, 5, 15, 75) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -1850.96927
(5, 5, 15, 75) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -1881.6558300000002
(5, 5, 15, 75) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -1907.411235
(5, 5, 15, 75) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -1972.9966599999998
(5, 5, 15, 75) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -1994.992765
(5, 5, 15, 75) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2030.4694800000002
(5, 5, 15, 75) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2083.131185
(5, 5, 15, 75) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2130.488975
(5, 5, 15, 75) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2184.233115
(5, 5, 15, 75) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -2220.6400700000004
(5, 5, 15, 75) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -2271.348155
(5, 5, 15, 75) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -2323.733055
(5, 5, 15, 75) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -2393.49403
(5, 5, 15, 75) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -2457.18167
(5, 5, 15, 75) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -2533.74631
(5, 5, 15, 75) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -2626.73839
(5, 5, 15, 75) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -2705.380105
(5, 5, 15, 75) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -2790.66827
(5, 5, 15, 75) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -2874.3323250000003
(5, 5, 15, 75) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3016.141965
(5, 5, 15, 75) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -3129.86441
(5, 5, 15, 75) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -3266.69953
(5, 5, 15, 75) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -3359.72581
(5, 5, 15, 75) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -3502.1509049999995
(5, 5, 15, 75) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -3626.420615
(5, 5, 15, 75) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -3771.011475
(5, 5, 15, 75) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -3942.56873
(5, 5, 15, 75) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -4075.90984
(5, 5, 15, 75) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -4195.908665
(5, 5, 15, 75) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -4388.49187
(5, 5, 15, 75) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -4529.26808
(5, 5, 15, 75) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -4682.823295
(5, 5, 15, 75) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -4839.51679
(5, 5, 15, 75) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -5039.634575
(5, 5, 15, 75) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -5274.47657
(5, 5, 15, 75) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -5425.073375
(5, 5, 15, 75) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -5463.73114
(5, 5, 15, 75) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -5885.776965
(5, 5, 15, 75) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -6042.419785
(5, 5, 15, 75) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -6051.863950000001
(5, 5, 15, 75) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -6630.388499999999
(5, 5, 20, 70) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -316.682095
(5, 5, 20, 70) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -392.80715999999995
(5, 5, 20, 70) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -471.82435
(5, 5, 20, 70) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -528.24254
(5, 5, 20, 70) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -592.23077
(5, 5, 20, 70) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -643.8044050000001
(5, 5, 20, 70) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -668.0538199999999
(5, 5, 20, 70) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -692.546975
(5, 5, 20, 70) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -717.233895
(5, 5, 20, 70) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -740.731035
(5, 5, 20, 70) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -764.952245
(5, 5, 20, 70) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -779.549865
(5, 5, 20, 70) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -819.36604
(5, 5, 20, 70) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -823.0924299999999
(5, 5, 20, 70) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -861.3357550000001
(5, 5, 20, 70) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -909.131125
(5, 5, 20, 70) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -942.58683
(5, 5, 20, 70) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -966.5089049999999
(5, 5, 20, 70) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -1015.0700300000001
(5, 5, 20, 70) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -1077.4141300000001
(5, 5, 20, 70) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1117.62121
(5, 5, 20, 70) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1161.48197
(5, 5, 20, 70) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1213.391755
(5, 5, 20, 70) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1244.87523
(5, 5, 20, 70) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1287.7530149999998
(5, 5, 20, 70) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1320.87606
(5, 5, 20, 70) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1372.68264
(5, 5, 20, 70) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1414.87774
(5, 5, 20, 70) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1447.68003
(5, 5, 20, 70) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -1499.986395
(5, 5, 20, 70) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -1552.4133649999999
(5, 5, 20, 70) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -1576.300505
(5, 5, 20, 70) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -1641.2476299999998
(5, 5, 20, 70) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -1666.2299199999998
(5, 5, 20, 70) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -1700.5548950000002
(5, 5, 20, 70) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -1734.9036650000003
(5, 5, 20, 70) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -1795.457285
(5, 5, 20, 70) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -1835.5160099999998
(5, 5, 20, 70) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -1887.047155
(5, 5, 20, 70) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -1917.5946099999999
(5, 5, 20, 70) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -1963.563415
(5, 5, 20, 70) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -1978.5920350000001
(5, 5, 20, 70) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -1996.3798500000003
(5, 5, 20, 70) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -2029.571875
(5, 5, 20, 70) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -2054.556965
(5, 5, 20, 70) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -2122.3136750000003
(5, 5, 20, 70) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -2145.5807299999997
(5, 5, 20, 70) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2183.233255
(5, 5, 20, 70) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2240.79918
(5, 5, 20, 70) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2289.31126
(5, 5, 20, 70) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2345.71403
(5, 5, 20, 70) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -2383.499775
(5, 5, 20, 70) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -2437.683095
(5, 5, 20, 70) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -2492.2509600000003
(5, 5, 20, 70) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -2563.16514
(5, 5, 20, 70) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -2630.80215
(5, 5, 20, 70) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -2708.696505
(5, 5, 20, 70) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -2805.3455400000003
(5, 5, 20, 70) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -2890.5739249999997
(5, 5, 20, 70) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -2983.157065
(5, 5, 20, 70) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -3072.445535
(5, 5, 20, 70) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3218.488615
(5, 5, 20, 70) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -3338.648635
(5, 5, 20, 70) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -3482.3302949999998
(5, 5, 20, 70) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -3585.65434
(5, 5, 20, 70) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -3735.084695
(5, 5, 20, 70) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -3866.2631950000005
(5, 5, 20, 70) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -4019.5033599999997
(5, 5, 20, 70) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -4193.663125
(5, 5, 20, 70) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -4332.078945
(5, 5, 20, 70) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -4458.819725
(5, 5, 20, 70) 2537.030029 -24.976559 -26.709105 -90.248585 -37.017797 -4654.64581
(5, 5, 20, 70) 2576.959961 -24.912069 -27.073729 -92.804411 -38.363639 -4801.471939999999
(5, 5, 20, 70) 2616.879883 -25.402314 -27.466604 -95.434037 -39.826242 -4960.86227
(5, 5, 20, 70) 2656.810059 -25.602057 -28.392224 -97.459229 -41.435426 -5119.635805
(5, 5, 20, 70) 2696.72998 -26.247989 -28.589012 -100.829873 -43.373353 -5326.9171750000005
(5, 5, 20, 70) 2736.649902 -26.363034 -28.998334 -105.808082 -45.47398 -5576.147079999999
(5, 5, 20, 70) 2776.580078 -26.386646 -29.563154 -109.460115 -46.712302 -5738.81244
(5, 5, 20, 70) 2816.5 -26.202283 -29.146798 -109.255159 -47.308778 -5773.463045
(5, 5, 20, 70) 2856.429932 -27.631809 -30.17862 -115.616698 -51.499658 -6206.3621650000005
(5, 5, 20, 70) 2896.350098 -26.985696 -28.976306 -118.055505 -53.223696 -6366.57883
(5, 5, 20, 70) 2936.27002 -27.341386 -28.85116 -119.011303 -53.143089 -6381.20502
(5, 5, 20, 70) 2976.199951 -28.969982 -30.112609 -128.157223 -58.834896 -6977.000134999999
(5, 5, 25, 65) 540.840027 -4.493891 -4.798112 -8.463691 -1.442118 -351.78996
(5, 5, 25, 65) 580.76001 -5.153181 -5.446817 -9.945205 -2.012901 -432.46867999999995
(5, 5, 25, 65) 620.690002 -6.076205 -6.081969 -11.45033 -2.600384 -516.07408
(5, 5, 25, 65) 660.609985 -6.770444 -6.605384 -12.769392 -2.942508 -577.37696
(5, 5, 25, 65) 700.539978 -7.418428 -7.181102 -14.398972 -3.303624 -647.70751
(5, 5, 25, 65) 730.47998 -7.850117 -7.554068 -15.497352 -3.669092 -702.945705
(5, 5, 25, 65) 750.440002 -7.964179 -7.706739 -16.047219 -3.839355 -729.09314
(5, 5, 25, 65) 770.400024 -8.34559 -7.782423 -16.740256 -3.958597 -756.4552699999999
(5, 5, 25, 65) 790.369995 -8.548049 -7.777604 -17.219956 -4.160093 -782.53321
(5, 5, 25, 65) 810.330017 -8.690267 -7.61351 -17.68988 -4.363065 -807.36511
(5, 5, 25, 65) 830.289978 -8.827643 -7.427046 -18.168297 -4.575898 -832.91424
(5, 5, 25, 65) 850.25 -8.92044 -7.349163 -18.462665 -4.699265 -848.3668650000001
(5, 5, 25, 65) 870.210022 -9.335201 -7.518239 -19.216064 -5.011108 -890.3908199999998
(5, 5, 25, 65) 890.169983 -9.7416 -7.286324 -19.312454 -5.024339 -894.533005
(5, 5, 25, 65) 910.140015 -9.805917 -7.283362 -19.802782 -5.426196 -933.218685
(5, 5, 25, 65) 930.099976 -10.359537 -7.35948 -21.028299 -5.713858 -985.70333
(5, 5, 25, 65) 950.059998 -10.70768 -7.411586 -21.621995 -5.99358 -1020.7289049999999
(5, 5, 25, 65) 970.02002 -10.871665 -7.831378 -22.248371 -6.114661 -1047.177455
(5, 5, 25, 65) 989.97998 -11.180048 -8.47782 -23.285199 -6.443953 -1099.27626
(5, 5, 25, 65) 1009.950012 -11.937386 -8.899744 -24.416791 -6.927038 -1164.862895
(5, 5, 25, 65) 1029.910034 -12.236995 -9.394163 -25.2316 -7.211906 -1207.71968
(5, 5, 25, 65) 1049.869995 -12.596027 -9.893889 -26.483681 -7.419411 -1256.80332
(5, 5, 25, 65) 1069.829956 -13.110111 -10.45128 -27.664397 -7.747098 -1312.9782500000001
(5, 5, 25, 65) 1089.790039 -13.515401 -10.886553 -28.19207 -7.986058 -1345.9052900000002
(5, 5, 25, 65) 1109.76001 -13.743826 -11.382753 -28.948311 -8.33077 -1390.84072
(5, 5, 25, 65) 1129.719971 -14.154537 -11.617343 -29.699983 -8.5431 -1426.660475
(5, 5, 25, 65) 1149.680054 -14.665749 -12.066991 -30.950411 -8.857296 -1483.148215
(5, 5, 25, 65) 1169.640015 -14.910587 -12.340047 -31.743888 -9.196383 -1527.615265
(5, 5, 25, 65) 1189.599976 -15.298585 -12.604107 -32.531656 -9.393335 -1563.371635
(5, 5, 25, 65) 1209.569946 -15.564434 -12.816033 -33.156665 -9.927868 -1616.13038
(5, 5, 25, 65) 1229.530029 -15.847155 -13.079134 -34.643708 -10.212968 -1674.567065
(5, 5, 25, 65) 1249.48999 -16.217069 -13.535734 -35.03322 -10.383887 -1699.5471699999998
(5, 5, 25, 65) 1269.449951 -16.675266 -13.832154 -35.945652 -10.997107 -1765.9903550000004
(5, 5, 25, 65) 1289.410034 -16.800218 -14.119544 -36.705071 -11.107567 -1794.21744
(5, 5, 25, 65) 1309.380005 -17.130345 -14.41662 -37.403813 -11.353483 -1830.806545
(5, 5, 25, 65) 1329.339966 -16.989599 -14.497582 -37.8066 -11.733368 -1865.269825
(5, 5, 25, 65) 1349.300049 -17.465155 -14.901416 -38.847616 -12.238173 -1928.5045
(5, 5, 25, 65) 1369.26001 -17.453338 -15.404008 -39.694753 -12.533346 -1971.323045
(5, 5, 25, 65) 1389.219971 -18.304323 -15.392998 -40.422557 -13.001563 -2024.152125
(5, 5, 25, 65) 1409.189941 -17.903868 -15.512942 -41.040012 -13.281576 -2056.3867899999996
(5, 5, 25, 65) 1429.150024 -18.005073 -15.767996 -41.923801 -13.660315 -2104.8808449999997
(5, 5, 25, 65) 1449.109985 -18.024877 -16.298196 -42.407209 -13.697607 -2122.140045
(5, 5, 25, 65) 1469.069946 -17.529179 -15.957587 -42.941046 -13.85893 -2141.79043
(5, 5, 25, 65) 1489.030029 -18.139301 -16.113082 -43.657051 -14.073842 -2177.48792
(5, 5, 25, 65) 1508.98999 -18.097867 -16.330076 -43.805083 -14.375937 -2201.702695
(5, 5, 25, 65) 1528.959961 -18.162542 -16.112775 -44.90417 -15.040767 -2271.63069
(5, 5, 25, 65) 1548.920044 -17.9475 -15.9968 -45.378786 -15.261193 -2296.1686950000003
(5, 5, 25, 65) 1578.859985 -17.801984 -15.952393 -46.146158 -15.593403 -2335.99703
(5, 5, 25, 65) 1618.790039 -17.559385 -16.218627 -47.547345 -16.013746 -2398.4671749999998
(5, 5, 25, 65) 1658.709961 -17.346692 -16.074278 -48.28576 -16.521303 -2448.1335449999997
(5, 5, 25, 65) 1698.630005 -17.01764 -15.882808 -49.35494 -17.058757 -2507.194945
(5, 5, 25, 65) 1738.560059 -16.645032 -15.818737 -50.01352 -17.441579 -2546.35948
(5, 5, 25, 65) 1778.47998 -16.564689 -15.76057 -51.163844 -17.896856 -2604.018035
(5, 5, 25, 65) 1818.400024 -16.210917 -15.586095 -52.139073 -18.435492 -2660.768865
(5, 5, 25, 65) 1858.329956 -16.351713 -15.564905 -53.099751 -19.165529 -2732.8362500000003
(5, 5, 25, 65) 1898.25 -16.566568 -15.779508 -54.441761 -19.717665 -2804.42263
(5, 5, 25, 65) 1938.180054 -16.636576 -15.947053 -55.500901 -20.510862 -2883.6467000000002
(5, 5, 25, 65) 1978.099976 -16.864508 -16.285956 -57.112148 -21.390718 -2983.95269
(5, 5, 25, 65) 2018.02002 -17.191953 -16.719842 -59.041427 -22.002663 -3075.767745
(5, 5, 25, 65) 2057.949951 -17.709791 -17.319164 -61.142838 -22.645079 -3175.6458599999996
(5, 5, 25, 65) 2097.870117 -18.234431 -18.007402 -62.942459 -23.319817 -3270.5587450000003
(5, 5, 25, 65) 2137.800049 -18.823663 -18.795476 -65.147178 -24.677848 -3420.8352649999997
(5, 5, 25, 65) 2177.719971 -19.456814 -19.407491 -67.414514 -25.657669 -3547.43286
(5, 5, 25, 65) 2217.639893 -20.294509 -20.19025 -69.985969 -26.859816 -3697.9610599999996
(5, 5, 25, 65) 2257.570068 -20.84746 -20.906272 -72.66539 -27.479684 -3811.58287
(5, 5, 25, 65) 2297.48999 -21.706305 -22.176852 -75.297133 -28.710375 -3968.018485
(5, 5, 25, 65) 2337.419922 -22.417325 -22.653518 -77.76339 -29.794874 -4106.105775
(5, 5, 25, 65) 2377.340088 -23.071398 -23.467812 -80.72993 -31.031553 -4267.995245
(5, 5, 25, 65) 2417.26001 -23.863078 -24.545043 -82.966045 -32.747166 -4444.75752
(5, 5, 25, 65) 2457.189941 -24.257137 -25.491892 -85.218903 -33.985082 -4588.24805
(5, 5, 25, 65) 2497.110107 -24.407436 -26.072419 -87.635281 -35.053069 -4721.730785000001
